docname,from,to,pre,keyword,post,pattern
doc_140,381,381,ikke kommer Det skjer lite eller ingenting p<c3><a5>,klima,Tidlig innsats som finansministeren omtalte som en b<c3><a6>rebjelke,klima*
doc_142,185,185,S<c3><a5> vil jeg bruke et par ord p<c3><a5>,klima,Dersom Norge kutter klimagassutslipp i samme takt som,klima*
doc_142,189,189,et par ord p<c3><a5> klima Dersom Norge kutter,klimagassutslipp,i samme takt som i dag vil det,klima*
doc_142,234,234,av den pakken er h<c3><b8>yst tvilsom Det store,klimagjennomslaget,vil ende opp med en pakke som kan,klima*
doc_142,247,247,en pakke som kan komme til <c3><a5> <c3><b8>ke,klimagassutslippene,etter at den har v<c3><a6>rt gjennom finansministerens og,klima*
doc_144,374,374,si noe om <e2><80><93> kanskje litt overraskende <e2><80><93>,klima,og milj<c3><b8> Vi setter n<c3><a5> verdensrekord i Norge,klima*
doc_145,30,30,gode budskap Men jeg kan ogs<c3><a5> fortsette p<c3><a5>,klima,og milj<c3><b8> og jeg trenger ikke minne v<c3><a5>re,klima*
doc_145,54,54,ligger som utgangspunkt for ogs<c3><a5> dette budsjettet p<c3><a5>,klima,og milj<c3><b8>siden nemlig at vi skal forsterke klimaforliket,klima*
doc_145,62,62,klima og milj<c3><b8>siden nemlig at vi skal forsterke,klimaforliket,og gi betydelige reduksjoner i klimautslippene Det er,klima*
doc_145,68,68,skal forsterke klimaforliket og gi betydelige reduksjoner i,klimautslippene,Det er en forventning Kristelig Folkeparti har til,klima*
doc_146,55,55,utfordringer Jeg tror vi skal erkjenne at p<c3><a5>,klimasiden,har vi det for <c3><a5> komme i m<c3><a5>l,klima*
doc_146,108,108,har v<c3><a6>rt v<c3><a5>r felles m<c3><a5>lsetting nemlig <c3><a5> forsterke,klimaforliket,og at det skal gi betydelige reduksjoner i,klima*
doc_146,117,117,og at det skal gi betydelige reduksjoner i,klimagassutslippene,S<c3><a5> kan jeg ogs<c3><a5> si at i dette,klima*
doc_147,82,82,<c2><bb> som bokstaveleg talt heng i lufta menneskeskapte,klimaproblem,og temperaturauke <e2><80><93> den st<c3><b8>rste samfunnsutfordringa i v<c3><a5>r,klima*
doc_147,111,111,om ikkje alle <c3><b8>nskjer <c3><a5> stilla opp for,klimaet,N<c3><a6>ringslivet og industrien v<c3><a5>r peiker p<c3><a5> at gr<c3><b8>n,klima*
doc_147,122,122,industrien v<c3><a5>r peiker p<c3><a5> at gr<c3><b8>n vekst og,klimakutt,er framtida og viser veg <e2><80><93> eit fantastisk,klima*
doc_147,147,147,gjera det enklare og meir l<c3><b8>nsamt <c3><a5> ta,klimavenlege,val i kvardagen og i styreromma Ikkje er,klima*
doc_147,205,205,er viktig for distrikta Ein m<c3><a5> <c3><b2>g stilla,klimakrav,i konsesjonar og offentlege anbod skapa heimemarknader der,klima*
doc_147,403,403,m<c3><a5> verta eit budsjett som bidreg til reduserte,klimautslepp,i tr<c3><a5>d med Paris-avtalen statsministeren har jobba s<c3><a5>,klima*
doc_147,424,424,sj<c3><b8>lvsagt ikkje vedta eit statsbudsjett for som aukar,klimagassutsleppa,og slik g<c3><a5>r baklengs inn i framtida,klima*
doc_148,51,51,har gjort i dette budsjettet n<c3><a5>r det gjelder,klima,Vi har tilf<c3><b8>rt Enova mrd kr Vi har,klima*
doc_148,72,72,nytt investeringsselskap som skal bidra til <c3><a5> redusere,klimagassutslippene,Fornybar AS hjertebarn for Venstre Vi foresl<c3><a5>r <c3><a5>,klima*
doc_148,206,206,fire partiene Vi foresl<c3><a5>r over mill kr til,Klimasats,Vi foresl<c3><a5>r <c3><a5> <c3><b8>ke omsetningskravet for biodrivstoff til,klima*
doc_148,220,220,for biodrivstoff til pst fra Vi satser p<c3><a5>,klimatilpasning,og har foresl<c3><a5>tt <c3><a5> <c3><b8>ke bevilgningene med mill,klima*
doc_148,272,272,milj<c3><b8>teknologiordningen Vi foresl<c3><a5>r midler til kj<c3><b8>p av FN-godkjente,klimakvoter,Vi videref<c3><b8>rer satsingen p<c3><a5> klima og skogsatsingen p<c3><a5>,klima*
doc_148,277,277,kj<c3><b8>p av FN-godkjente klimakvoter Vi videref<c3><b8>rer satsingen p<c3><a5>,klima,og skogsatsingen p<c3><a5> et niv<c3><a5> p<c3><a5> mrd kr,klima*
doc_148,290,290,niv<c3><a5> p<c3><a5> mrd kr Vi styrker forskningsinnsatsen p<c3><a5>,klimaomr<c3><a5>det,med mill kr og vi styrker satsingen p<c3><a5>,klima*
doc_148,314,314,kr Det m<c3><a5> jeg si er et kraftfullt,klimabudsjett,som jeg h<c3><a5>per Venstre finner stor glede i,klima*
doc_149,158,158,dessverre ikkje slik at ein kan m<c3><a5>la kor,klimavenleg,eit statsbudsjett er etter kor mykje oljepengar me,klima*
doc_149,179,179,etter kor mykje budsjettet bidreg med i faktiske,klimagassutsleppsreduksjonar,Det er igjen <e2><80><93> gjerne med understreking av,klima*
doc_150,59,59,er denne regjeringens barnehagereform Hva er denne regjeringens,klimapolitikk,Hvordan ble vi et land som neste <c3><a5>r,klima*
doc_150,159,159,<c3><a5> overbevise landet om at Fremskrittspartiet har blitt,klimaets,beste venn Det fungerte ikke s<c3><a5> veldig bra,klima*
doc_150,281,281,milj<c3><b8>innsats og helt uavhengig ikke minst av at,klimagassutslippene,n<c3><a5> g<c3><a5>r opp og ikke ned insisterer regjeringen,klima*
doc_150,386,386,kan ikke vise til noen kutt i Norges,klimagassutslipp,overhodet De har tvert om avlyst Norges klimam<c3><a5>l,klima*
doc_150,394,394,klimagassutslipp overhodet De har tvert om avlyst Norges,klimam<c3><a5>l,for Likevel har regjeringen bestemt seg for at,klima*
doc_150,407,407,bestemt seg for at den stusslige satsingen p<c3><a5>,klima,vil fungere <e2><80><93> bl<c3><a5>s i forskerne bl<c3><a5>s i,klima*
doc_150,452,452,verdens problemer I virkelighetens verden m<c3><a5> man m<c3><b8>te,klimakrisen,med konkrete tiltak Ikke <c3><a5> gj<c3><b8>re det er,klima*
doc_151,181,181,<c3><a5> bo S<c3><a5> kaller Valen regjeringens satsing p<c3><a5>,klima,for en stusslig satsing p<c3><a5> klima Det tror,klima*
doc_151,187,187,satsing p<c3><a5> klima for en stusslig satsing p<c3><a5>,klima,Det tror jeg er noe som henger igjen,klima*
doc_151,223,223,under denne regjeringen gjennomf<c3><b8>rer vi betydelige satsinger p<c3><a5>,klima,og jeg kan bare henvise til den oppramsingen,klima*
doc_152,129,129,at en ikke klarer <c3><a5> l<c3><b8>se de menneskeskapte,klimaendringene,uten faktisk <c3><a5> kutte i CO utslippene Men,klima*
doc_152,302,302,hvor en faktisk m<c3><a5> handle for <c3><a5> f<c3><a5>,klimagassutslippene,ned De befinner seg et annet sted enn,klima*
doc_153,44,44,mot kommende generasjoner N<c3><a5>r president Obama snakker om,klimakrisen,snakker han om en eksistensiell krise N<c3><a5>r Merkel,klima*
doc_153,55,55,om en eksistensiell krise N<c3><a5>r Merkel snakker om,klimakrisen,snakker hun om en trussel mot menneskehetens eksistens,klima*
doc_153,156,156,budsjett er et budsjett som vil f<c3><b8>re til,klimakrise,Hvis andre land budsjetterer p<c3><a5> denne m<c3><a5>ten blir,klima*
doc_153,321,321,<c3><a5>r inn Vi vet hva som er resultatet,Klimagassutslippene,g<c3><a5>r ikke ned Oljeavhengigheten fortsetter og vi f<c3><a5>r,klima*
doc_154,125,125,er litt mer enig med en kurs i,klima,og milj<c3><b8>politikken som inkluderer n<c3><a6>ringslivet som inkluderer vanlige,klima*
doc_155,35,35,investeringer for reell endring for <c3><a5> f<c3><a5> ned,klimagassutslippene,skal skje i andre land Skal vi bygge,klima*
doc_155,78,78,land slik at de kan f<c3><a5> ned sine,klimagassutslipp,s<c3><a5> vi slipper <c3><a5> kutte i veitrafikken og,klima*
doc_155,173,173,ventet p<c3><a5> med stor spenning <e2><80><93> hvor mye,klimagassutslipp,regjeringen har tenkt <c3><a5> kutte i og i,klima*
doc_155,202,202,by som nettopp har lagt fram et detaljert,klimabudsjett,og vist hvordan det kan gj<c3><b8>res Regjeringen velger,klima*
doc_156,69,69,rom for viktige satsinger Det er et offensivt,klimabudsjett,som jeg mener man burde studere noe mer,klima*
doc_164,24,24,ekstra utslippsreduksjonene vi f<c3><a5>r som en f<c3><b8>lge av,klimaloven,regjeringen har lagt frem forslag til <c2><bb>,klima*
doc_165,6,6,Statsr<c3><a5>d Bent H<c3><b8>ie Forslaget til,klimalov,som nylig ble sendt p<c3><a5> h<c3><b8>ring er en,klima*
doc_165,26,26,rett Det er inspirert av samme konsept som,klimalovene,vedtatt i Storbritannia Danmark og Finland og som,klima*
doc_165,59,59,samfunnet storting og regjering til <c3><a5> f<c3><b8>re en,klimapolitikk,i tr<c3><a5>d med klimam<c3><a5>l som lovfestes Hensikten er,klima*
doc_165,63,63,til <c3><a5> f<c3><b8>re en klimapolitikk i tr<c3><a5>d med,klimam<c3><a5>l,som lovfestes Hensikten er <c3><a5> st<c3><b8>tte opp om,klima*
doc_165,74,74,Hensikten er <c3><a5> st<c3><b8>tte opp om m<c3><a5>loppn<c3><a5>elsen i,klimapolitikken,over tid uavhengig av valgperioder og regjeringsdannelser Regjeringens,klima*
doc_165,85,85,uavhengig av valgperioder og regjeringsdannelser Regjeringens forslag til,klimalov,lovfester de klimam<c3><a5>lene som er politisk vedtatt for,klima*
doc_165,88,88,og regjeringsdannelser Regjeringens forslag til klimalov lovfester de,klimam<c3><a5>lene,som er politisk vedtatt for og og som,klima*
doc_165,138,138,bli et lavutslippssamfunn i skriver seg fra tidligere,klimaforlik,er nedfelt i denne regjeringens politiske plattform og,klima*
doc_165,315,315,av dialogen med EU om felles oppfyllelse av,klimam<c3><a5>lene,Merverdien i klimaloven ligger i at politisk vedtatte,klima*
doc_165,318,318,EU om felles oppfyllelse av klimam<c3><a5>lene Merverdien i,klimaloven,ligger i at politisk vedtatte klimam<c3><a5>l blir rettslig,klima*
doc_165,324,324,Merverdien i klimaloven ligger i at politisk vedtatte,klimam<c3><a5>l,blir rettslig forpliktende for alle framtidige regjeringer og,klima*
doc_165,351,351,vil fortsatt v<c3><a6>re et sp<c3><b8>rsm<c3><a5>l for den l<c3><b8>pende,klimapolitikken,Loven kombinerer en forpliktende overordnet ramme og retning,klima*
doc_165,417,417,grunnlaget for l<c3><b8>pende politisk vurdering av om norsk,klimapolitikk,leverer som forutsatt,klima*
doc_166,42,42,som f<c3><b8>lger Sp<c3><b8>rsm<c3><a5>l fra representanten Ingunn Gjerstad til,klima,og milj<c3><b8>ministeren vil bli besvart av helse og,klima*
doc_166,55,55,besvart av helse og omsorgsministeren p<c3><a5> vegne av,klima,og milj<c3><b8>ministeren som er bortreist Sp<c3><b8>rsm<c3><a5>let vil bli,klima*
doc_170,103,103,er n<c3><b8>kkelen ogs<c3><a5> n<c3><a5>r det gjelder reduksjon av,klimautslippene,innenfor transportsektoren Derfor er jernbanen viktig og i,klima*
doc_171,164,164,omr<c3><a5>dene hvor det vil ha mest effekt p<c3><a5>,klimautslippene,raskest Det betyr at intercity rundt Oslo og,klima*
doc_172,46,46,vel ogs<c3><a5> ha gjort en vurdering av hvilken,klimaeffekt,akkurat dette forslaget til lov vil ha Det,klima*
doc_173,6,6,Statsr<c3><a5>d Bent H<c3><b8>ie Merverdien i,klimaloven,ligger rett og slett i at de politisk,klima*
doc_173,16,16,rett og slett i at de politisk vedtatte,klimam<c3><a5>lene,som denne regjeringen har lagt inn og som,klima*
doc_174,63,63,milj<c3><b8>ene n<c3><a5>r det gjelder utvikling av milj<c3><b8> og,klimavennlig,maritim teknologi dette fordi vi har stor kompetanse,klima*
doc_174,96,96,tid Det er helt avgj<c3><b8>rende for <c3><a5> ivareta,klimaet,og milj<c3><b8>et at vi klarer <c3><a5> utvikle nye,klima*
doc_174,181,181,en maritim n<c3><a6>ring som ligger i front p<c3><a5>,klima,og milj<c3><b8> og da er det beklagelig at,klima*
doc_174,273,273,g<c3><a5>r i front p<c3><a5> mange omr<c3><a5>der og tar,klimaendringene,p<c3><a5> alvor gjennom ny teknologi og offensive satsinger,klima*
doc_175,53,53,Stortinget i l<c3><b8>pet av de siste <c3><a5>rene diskutert,klimautfordringene,og ambisi<c3><b8>se klimam<c3><a5>l og jeg tror Stortinget n<c3><a5>,klima*
doc_175,56,56,av de siste <c3><a5>rene diskutert klimautfordringene og ambisi<c3><b8>se,klimam<c3><a5>l,og jeg tror Stortinget n<c3><a5> er veldig samstemt,klima*
doc_176,13,13,skipsfart er ett av fem satsingsomr<c3><a5>der i regjeringens,klimapolitikk,Jeg er derfor glad for dette forslaget fra,klima*
doc_176,46,46,skipsfart er valgt ut som en satsing i,klimapolitikken,er at Norge har v<c3><a6>rt og er en,klima*
doc_176,192,192,lag med n<c3><a6>ringen for <c3><a5> utvikle milj<c3><b8> og,klimateknologi,og sette dette som krav slik at n<c3><a6>ringen,klima*
doc_176,365,365,bidrar til <c3><a5> redusere skadelige milj<c3><b8>p<c3><a5>virkninger og fremme,klimavennlige,l<c3><b8>sninger der det er relevant Det skal v<c3><a6>re,klima*
doc_176,463,463,v<c3><a6>re til hinder for utvikling av nye mer,klima,og milj<c3><b8>vennlige l<c3><b8>sninger som bidrar til <c3><a5> redusere,klima*
doc_177,68,68,om <c3><a5> bidra n<c3><a5>r det gjelder <c3><a5> redusere,klimagassutslipp,i maritim sektor Jeg vil nok ogs<c3><a5> si,klima*
doc_179,116,116,enige om <e2><80><93> skipsfarten allerede relativt sett en,klimavennlig,m<c3><a5>te <c3><a5> transportere gods og personer p<c3><a5> og,klima*
doc_179,132,132,og potensialet for <c3><a5> gj<c3><b8>re den mye mer,klimavennlig,er stort S<c3><a5> her har vi alle muligheter,klima*
doc_179,366,366,formulert <e2><80><93> om hvordan Norge kan redusere sine,klimautslipp,fra innenriks skipsfart med minimum pst innen Alts<c3><a5>,klima*
doc_179,463,463,at flertallets vilje til <c3><a5> gjennomf<c3><b8>re p<c3><a5>tatte tydelige,klimaforpliktelser,er mildt sagt daff Milj<c3><b8>partiet De Gr<c3><b8>nne har,klima*
doc_181,437,437,<e2><80><93> er at en faktisk <c3><b8>nsker <c3><a5> redusere,klimagassutslippene,i n<c3><a6>rskipstrafikken med pst For er det noe,klima*
doc_182,43,43,om sektorvise utslippskutt Det vi har gjort p<c3><a5>,klimasiden,gjennom den tilknytningen til EU er jo at,klima*
doc_183,23,23,Venstre for ikke <c3><a5> ha tydelige m<c3><a5>l i,klimapolitikken,SV som nettopp stemmer imot at vi skal,klima*
doc_183,80,80,situasjon hvor man gj<c3><b8>r vedtak som i tidligere,klimaforlik,<e2><80><93> som jo har blitt en tiltaksrekke mer,klima*
doc_186,64,64,og myndighetenes arbeid med <c3><a5> stimulere til lavere,klimagassutslipp,mer bruk av fornybar energi i transportsektoren under,klima*
doc_186,376,376,annen av de store satsingene for <c3><a5> redusere,klimagassutslipp,fra maritim transport i Norge S<c3><a5> skal denne,klima*
doc_188,68,68,opp med virkemidler i tillegg til <c3><a5> bringe,klimagassutslippene,ned at en <c3><b8>ker den norske kunnskapen om,klima*
doc_190,48,48,leverand<c3><b8>r av kunnskap og teknologiutvikling for <c3><a5> bringe,klimagassutslippene,ned eller om en skal ha en tilleggsdimensjon,klima*
doc_191,62,62,vi f<c3><a5>r mest mulig energisparing og mest mulig,klimagassutslippsreduksjon,av den organiseringen Den er den ene grunnen,klima*
doc_192,24,24,denne regjeringen har myndighetenes satsing p<c3><a5> <c3><a5> redusere,klimagassutslippene,og effektivisere energibruken innenfor transport blitt kraftig <c3><b8>kt,klima*
doc_192,128,128,nye teknologier bringe fram innovasjon og flytte ny,klimaeffektiv,teknologi til markedene b<c3><a5>de nasjonalt og globalt,klima*
doc_193,94,94,spille en rolle b<c3><a5>de hva gjelder <c3><a5> redusere,klimagassutslippene,fra norsk gassproduksjon for <c3><a5> redusere klimagassutslippene fra,klima*
doc_193,101,101,redusere klimagassutslippene fra norsk gassproduksjon for <c3><a5> redusere,klimagassutslippene,fra global maritim transport og selvf<c3><b8>lgelig ogs<c3><a5> for,klima*
doc_193,112,112,maritim transport og selvf<c3><b8>lgelig ogs<c3><a5> for <c3><a5> redusere,klimagassutslippene,fra veitransport Det er ogs<c3><a5> gjort framskritt hva,klima*
doc_194,152,152,gasskraftverk fikk man ogs<c3><a5> ekstrautgifter p<c3><a5> energi og,klimafondet,Kan statsr<c3><a5>den si hvor mye ekstra penger han,klima*
doc_195,117,117,blir gjennomf<c3><b8>rt i form av energieffektivitet og reduserte,klimagassutslipp,Det har vi ogs<c3><a5> redegjort grundig for i,klima*
doc_203,269,269,har ogs<c3><a5> potensial til <c3><a5> v<c3><a6>re et godt,klimatiltak,Jeg har lyttet til opposisjonens skepsis og kritiske,klima*
doc_204,37,37,bare bli viktigere og viktigere i <c3><a5>rene framover,Klimaendringene,gj<c3><b8>r at vi er n<c3><b8>dt til <c3><a5> produsere,klima*
doc_206,102,102,energi <e2><80><93> ikke minst n<c3><a5>r det gjelder den,klimagevinsten,som utenlandskabler gir gjennom at norsk fornybar energi,klima*
doc_209,669,669,helt sentralt i et verdiskapingsperspektiv og i et,klimaperspektiv,vi kommer til <c3><a5> bygge mer i framtiden,klima*
doc_211,242,242,i et perspektiv hvor vi b<c3><a5>de skal ivareta,klima,og sameksistensen med andre og levere str<c3><b8>m til,klima*
doc_215,74,74,Mellomlandshandelen med kraft tjener b<c3><a5>de norsk verdiskaping og,klima,p<c3><a5> en god m<c3><a5>te S<c3><a5> har jeg fors<c3><b8>kt,klima*
doc_220,11,11,R<c3><b8>e Isaksen Vannforvaltningsplanene for 2016<e2><80><93>2021 ble godkjent av,Klima,og milj<c3><b8>departementet juli Det er satt milj<c3><b8>m<c3><a5>l for,klima*
doc_220,81,81,kommunale vann og avl<c3><b8>psavgifter Bevilgningen til vannmilj<c3><b8>arbeidet over,Klima,og milj<c3><b8>departementets budsjett de siste ni <c3><a5>rene fra,klima*
doc_221,104,104,er bortreist Sp<c3><b8>rsm<c3><a5>l fra representanten Rasmus Hansson til,klima,og milj<c3><b8>ministeren vil bli besvart av kunnskapsministeren p<c3><a5>,klima*
doc_221,115,115,vil bli besvart av kunnskapsministeren p<c3><a5> vegne av,klima,og milj<c3><b8>ministeren som er bortreist Etter anmodning fra,klima*
doc_224,173,173,Kristelig Folkeparti og Venstre har skjerpet en rekke,klima,og milj<c3><b8>avgifter Og det handler om <c3><a5> prise,klima*
doc_226,14,14,som er de fremtidige planene til regjeringen m<c3><a5>,klima,og milj<c3><b8>ministeren eventuelt komme tilbake til N<c3><a5>r det,klima*
doc_226,89,89,skal normalt dekkes gjennom kommunale vann og avl<c3><b8>psavgifter,Klima,og milj<c3><b8>departementet har et budsjett som har <c3><b8>kt,klima*
doc_228,198,198,vi skal se p<c3><a5> hvordan vi skal ha,klimatilpasning,i byene er det viktig <c3><a5> se dette,klima*
doc_229,170,170,av b<c3><a5>de menneskelige inngrep en rekke beslutninger og,klimaendringene,som kommer imot oss Jeg synes det er,klima*
doc_232,125,125,dette omr<c3><a5>det Det er begrunnet i brevet fra,klima,og milj<c3><b8>ministeren der det framkommer at <c3><a5> innf<c3><b8>re,klima*
doc_233,20,20,med bioplast Det gir noen store muligheter i,klimapolitikken,som vi b<c3><b8>r dr<c3><b8>fte og som vi b<c3><b8>r,klima*
doc_233,90,90,av plast er en stor utfordring b<c3><a5>de milj<c3><b8>messig,klimamessig,og ikke minst avfallsmessig Iallfall p<c3><a5> noen omr<c3><a5>der,klima*
doc_233,114,114,kunne redusere problematikken Det gjelder ikke minst p<c3><a5>,klimasiden,Hittil har vi egentlig ikke diskutert denne problemstillingen,klima*
doc_233,402,402,til fordi det er et vesentlig sp<c3><b8>rsm<c3><a5>l b<c3><a5>de,klimamessig,og for s<c3><a5> vidt ogs<c3><a5> generelt milj<c3><b8>messig S<c3><a5>,klima*
doc_235,125,125,som vi er n<c3><b8>dt til <c3><a5> redusere av,klimahensyn,Den andre grunnen er ren ressursforvaltning Det er,klima*
doc_236,527,527,plastproblemet er det st<c3><b8>rste forurensningsproblemet i verden etter,klimaproblemet,og det er et forurensningsproblem som <c3><b8>ker voldsomt,klima*
doc_237,21,21,trolig er verdens st<c3><b8>rste milj<c3><b8>problem ved siden av,klimaproblemet,Det er definitivt det raskest voksende forurensingsproblemet samtidig,klima*
doc_237,48,48,produksjon og forbrenning av plast f<c3><b8>rer til store,klimagassutslipp,og i tillegg ender store mengder plast opp,klima*
doc_237,341,341,produksjon av bioplast ikke gir negative effekter for,klima,for biologisk mangfold for arealbruk og matproduksjon og,klima*
